locationId,name,latitude,longitude,parentGeo,parentGeoId
20805401,Sparrow's Song Homestay,20.21923,105.949425,Ninh Thang,15031696
17702941,Bolero Homestay,20.21923,105.949425,Ninh Thang,15031696
19478312,May Homestay - Tam Coc Local Village,20.222034,105.95376,Ninh Thang,15031696
23937191,Tam Coc Sunshine Hotel,,,Ninh Thang,15031696
17628888,Tam Coc White Swan Homestay,20.217766,105.95649,Ninh Thang,15031696
19802478,Khách Sạn Mũi Tàu,11.180652,108.57934,Tuy Phong,8028607
10663831,Dao Nguyen Hotel,11.21763,108.72401,Tuy Phong,8028607
12832157,CO Sang Homestay Phu Quy Island,10.514302,108.93531,Tuy Phong,8028607
23467668,Paris Hotel Bình Thuận,11.178974,108.57625,Tuy Phong,8028607
21507526,Thao Yen Hotel,11.19006,108.71052,Tuy Phong,8028607
8022549,Victoria Hotel,,,Tuy Phong,8028607
23273788,Huynh Le Hotel,11.227991,108.715775,Tuy Phong,8028607
23524230,Khach San Xuan Phuong,,,Tuy Phong,8028607
15273706,Hoang Dang Hotel,11.22284,108.72502,Tuy Phong,8028607
23521982,Khach san Xuan Phuong,,,Tuy Phong,8028607
19635923,Dai Nam Hotel,11.22249,108.722,Tuy Phong,8028607
10629872,Phu Quy Island Hostel,10.52859,108.92882,Tuy Phong,8028607
16865878,Hoan Nguyen Hotel,11.1797,108.56086,Tuy Phong,8028607
21308498,Khach San Ca Na,11.333787,108.87252,Tuy Phong,8028607
17620355,Hotel Cupid,11.22284,108.72502,Tuy Phong,8028607
12653723,Motel Quoc Hung,11.20931,108.63137,Tuy Phong,8028607
12124737,Hotel Hồng Đức,11.22284,108.72502,Tuy Phong,8028607
23092748,Hòn Cau Resort,15.05405,108.84559,Tuy Phong,8028607
21415087,Khách Sạn Đình Đình,10.802977,106.65794,Tan Binh,15334635
21182009,Love Hotel Airport,10.815464,106.67286,Tan Binh,15334635
23356412,K300 Hotel,10.79882,106.6509,Tan Binh,15334635
23528385,Tran Phung Hotel,10.792467,106.64073,Tan Binh,15334635
23342686,Hoang Phuong Hotel,10.83229,106.7741,Tan Binh,15334635
17552330,Ngoc Thinh Hotel,10.96486,106.84644,Tan Binh,15334635
17562710,Khach San 88,10.826757,106.63206,Tan Binh,15334635
23356368,Nhat Hoang Hotel,10.76279,106.708,Tan Binh,15334635
23353903,RedDoorz Plus gần sân bay Tân Sơn Nhất 2,10.81336,106.6721,Tan Binh,15334635
23356437,Kim Bao hotel,10.75503,106.6192,Tan Binh,15334635
20124998,Thuy Linh Hotel,11.004457,106.82097,Tan Binh,15334635
25009554,RedDoorz Saigon Modern 2 Hotel Ba Vi,,,Tan Binh,15334635
23341614,Thu Mai Hotel,10.78979,106.6936,Tan Binh,15334635
17658749,Ninhomes,10.96717,106.85492,Tan Binh,15334635
18456713,Homesmart,10.96089,106.85558,Tan Binh,15334635
23348521,Phu An Khang Hotel,10.79005,106.6282,Tan Binh,15334635
21164682,Nhà Nghỉ Hướng Dương,10.505651,108.95205,Tam Thanh,15339155
23340992,Thanh Trinh Hotel - Dao Phu Quy,10.511504,108.94601,Tam Thanh,15339155
23376157,Khach San MiNi Phu Quy,10.511926,108.943535,Tam Thanh,15339155
23248423,Khach San Chan Phu Quy,10.513305,108.94284,Tam Thanh,15339155
24975986,Homestay Thuy Duong Dao Phu Quy,,,Tam Thanh,15339155
19906236,Lamin Hotel,10.515786,108.95243,Tam Thanh,15339155
21370072,Thien Phuc Homestay,,,Tam Thanh,15339155
23524197,Nha Nghi Truong Huy Dao Phu Quy Binh Thuan,,,Tam Thanh,15339155
15579729,Hai Thai Homestay,10.513108,108.96408,Tam Thanh,15339155
21510611,Hotel Bảo Trân,10.514169,108.95319,Tam Thanh,15339155
24973567,Hai Long Hotel,,,Tam Thanh,15339155
19985879,Homestay Xuân Hương - Đảo Phú Quý,10.509666,108.942055,Tam Thanh,15339155
23402104,Thành Trinh Hotel,10.511593,108.94593,Tam Thanh,15339155
25211374,Villa Dai Duong,10.506426,108.945015,Tam Thanh,15339155
20237926,Sea Homestay,10.512433,108.94038,Tam Thanh,15339155
23452912,Thanh Trinh Hotel,,,Tam Thanh,15339155
14985720,Sao Bien Guesthouse,10.51764,108.95006,Tam Thanh,15339155
23336629,Hải Long Hotel,10.525829,108.94837,Tam Thanh,15339155
23450318,Golden Boutique Hotel,14.585602,108.281,Măng Đen,20241805
21391239,Huong House- Homestay,14.60029,108.29327,Măng Đen,20241805
24111024,Glamprose Mang Den,14.60646,108.243034,Măng Đen,20241805
23416495,Khách Sạn Long Vũ,14.652228,108.439476,Măng Đen,20241805
21303546,La Maison homestay Mang Den,14.583499,108.27928,Măng Đen,20241805
23519387,S'Nghe Homestay,14.58666,108.27853,Măng Đen,20241805
23449754,Bach Duong Hotel,14.577514,108.27718,Măng Đen,20241805
23204583,Shabbat - Homestay Măng Đen Hồ Đăk Ke,,,Măng Đen,20241805
23681762,Sum Villa - Homestay,,,Măng Đen,20241805
23323149,Mocphuonglovehouse,14.594116,108.30894,Măng Đen,20241805
20235225,Vua Sâm Homestay,14.591976,108.28464,Măng Đen,20241805
23374516,Votu Homestay Mang Den,14.59941,108.29073,Măng Đen,20241805
20862696,Wonder Warm Hostel,14.599906,108.298096,Măng Đen,20241805
23370047,Homestay Bazan,,,Măng Đen,20241805
23323185,Nang Homestay Mang Den,,,Măng Đen,20241805
21364265,Mountain Lodge Homestay Mang Den,14.59941,108.29073,Măng Đen,20241805
23296305,Big Mang Den Hostel,14.599546,108.2952,Măng Đen,20241805
15153601,Green Mountain Homestay,20.26818,105.91387,Truong Yen,14562343
14207972,Tràng An Bungalow,20.266542,105.914406,Truong Yen,14562343
13974964,For You Homestay,20.265024,105.92137,Truong Yen,14562343
15604770,Trang An Valley Bungalow,20.265059,105.917015,Truong Yen,14562343
12923549,Trang An Eco Homestay,20.266102,105.92106,Truong Yen,14562343
17713919,The Goat Homestay & Bar,20.292006,105.91414,Truong Yen,14562343
17580087,Trang An La Casa Homestay,20.290298,105.88942,Truong Yen,14562343
20138460,Trang An Hamlet Bungalow,20.269964,105.914154,Truong Yen,14562343
17382679,Tràng An Yourhome,20.288578,105.888664,Truong Yen,14562343
13431406,Thap Tam Royal Hotel,20.291473,105.91252,Truong Yen,14562343
21003091,Quoc Khanh Bamboo homestay,,,Truong Yen,14562343
17551080,Trang An Riverside Hotel,20.278854,105.90856,Truong Yen,14562343
14868049,Trang An La Casa Hostel,20.16503,105.98367,Truong Yen,14562343
21402450,Tomato Hostel,,,Truong Yen,14562343
21221916,Tung Bach Homestay & Restaurant,20.276901,105.90945,Truong Yen,14562343
19806199,Nha Hang Tung Bach,20.29273,105.90917,Truong Yen,14562343
15394340,Nha Hang Nha Nghi Tan De,,,Truong Yen,14562343
23845318,SOJO Hotel Viet Tri,21.304577,105.41842,Viet Tri,12866445
14929335,Sài Gòn - Phú Thọ Hotel,21.320976,105.401726,Viet Tri,12866445
13535959,Trường An Hostel,21.331131,105.39393,Viet Tri,12866445
14179615,X2 Vibe Viet Tri Hotel,21.31363,105.41553,Viet Tri,12866445
21171237,Hotel Mini,21.32221,105.395874,Viet Tri,12866445
12711841,Vuon Vua Resort & Villas,21.104437,105.29695,Viet Tri,12866445
21372553,Nha Nghi Moc Huong,21.31764,105.41542,Viet Tri,12866445
15580524,Nha Nghi Van Tue,21.36326,105.34884,Viet Tri,12866445
17511782,Sunny Guesthouse,21.317293,105.40428,Viet Tri,12866445
24084267,Sao Mai Hotel Việt Trì,21.309801,105.396706,Viet Tri,12866445
18189324,Nha Nghi Hung Thinh,21.36182,105.34977,Viet Tri,12866445
15217920,Khách Sạn Việt Trì Garden,21.318787,105.41107,Viet Tri,12866445
17518856,Hotel Budapest,21.34252,105.36019,Viet Tri,12866445
13826037,Truong An Hostel,21.327795,105.39028,Viet Tri,12866445
24838499,Nam Phong Hotel,,,Viet Tri,12866445
13815322,Khách sạn Lâm Anh,21.32673,105.38604,Viet Tri,12866445
15089807,Ba Be Legend Hotel,22.422941,105.64609,Ba Be,12901107
17677854,Son Lam Guesthouse Ba Be Lake View,22.43686,105.62873,Ba Be,12901107
8608591,Dat Diem Homestay,22.391905,105.63223,Ba Be,12901107
17118294,Khánh Toàn Homestay,,,Ba Be,12901107
15522294,Hoang Hop Homestay - Hostel,22.411238,105.606064,Ba Be,12901107
23210201,Hoang Quan Homestay,22.388985,105.6369,Ba Be,12901107
21344241,Khach San A Sim Ba Be,,,Ba Be,12901107
13917391,Ngoc Trinh Homestay,22.38931,105.63738,Ba Be,12901107
12929637,Hai Dang House,22.395994,105.61582,Ba Be,12901107
21409691,The Sang Homstay,22.388527,105.638214,Ba Be,12901107
12908848,Xoi Homestay Ba Be,22.389977,105.634254,Ba Be,12901107
17427003,Nhà Nghỉ Hoành Tứ,22.38865,105.6394,Ba Be,12901107
19722339,Hoa Lan Hotel,22.444113,105.66416,Ba Be,12901107
21403673,Ba Be Resort,,,Ba Be,12901107
10780220,Sao Hai Tien Hotel,19.84355,105.9353,Hoang Tien,12600452
21370774,Hotel Thanh Loi,19.843231,105.93602,Hoang Tien,12600452
21503063,Anh Phuong 2 Hotel,,,Hoang Tien,12600452
19481168,AQUA Hotel - Hai Tien Resort,19.846737,105.93804,Hoang Tien,12600452
17510176,Queen Hotel,19.846737,105.93804,Hoang Tien,12600452
23542857,Hai Tien Plaza Hotel,,,Hoang Tien,12600452
19722622,Khách Sạn Anh Quang,19.84688,105.936165,Hoang Tien,12600452
23543745,Hai Tien Plaza Hotel,19.843811,105.93502,Hoang Tien,12600452
18207128,Thien Phuc Hotel,19.834698,105.93274,Hoang Tien,12600452
23641454,Khách Sạn Đức Hoàng,,,Hoang Tien,12600452
25106145,Sunrise Hotel,,,Hoang Tien,12600452
13432941,Khu Nghi Duong Cong Doan Ha Noi Xanh,19.841421,105.936104,Hoang Tien,12600452
23618306,Duc Hoang Hotel,,,Hoang Tien,12600452
24975664,Sunrise Hải Tiến,,,Hoang Tien,12600452
18187969,Hai Tien Eureka Linh Truong,19.8504,105.80213,Hoang Tien,12600452
12721256,Sen House Hotel,19.844769,105.93517,Hoang Tien,12600452
12987477,Tuan Thao Guesthouse,,,Nam Du Island,12917412
21028122,Langchia Nam du Resort,9.691864,104.35504,Nam Du Island,12917412
23270962,Sky & Sea Nam Du,9.680619,104.35843,Nam Du Island,12917412
12335972,Hoang Gia Guesthouse Nam Du Island,10.20156,103.9648,Nam Du Island,12917412
12117762,Khách Sạn Hoàng Gia,9.692819,104.35869,Nam Du Island,12917412
23185551,Nha Nghi Ty Hoa Nam Du,9.692995,104.35865,Nam Du Island,12917412
21372713,Homestay Nam Du,,,Nam Du Island,12917412
19810056,Huy Hoang Guest House,,,Nam Du Island,12917412
17613508,Nam Du View Guest House,,,Nam Du Island,12917412
12701253,Hai Thuy Hostel,,,Nam Du Island,12917412
21353573,Nhà Nghỉ Chinh Hòa,,,Nam Du Island,12917412
23266660,Humiso Nam Du Resort,,,Nam Du Island,12917412
17844358,Hoai Phuong,,,Nam Du Island,12917412
12900235,Humiso Nam Du,10.13737,104.02932,Nam Du Island,12917412
13567679,Humiso Resort,10.20444,103.96415,Nam Du Island,12917412
10630757,Lau Thu Homestay,15.932672,108.52775,Cham Island,6653074
11851010,Island Smiles Homestay,15.93299,108.52802,Cham Island,6653074
10182538,Homestay Bai Huong - Ngo Khanh,15.932837,108.52726,Cham Island,6653074
14984979,Hai Long homestay,15.95684,108.50799,Cham Island,6653074
8595283,Nhà nghỉ Trang Vũ,15.96069,108.5024,Cham Island,6653074
12603972,Tuan Thanh Homestay,15.957386,108.50618,Cham Island,6653074
16744582,Sunbay Homestay,15.957599,108.50659,Cham Island,6653074
6649336,Tam Hien Cu Lao Cham Homestay,15.96188,108.50309,Cham Island,6653074
14920523,Nhi Lo Home Stay,15.95493,108.52157,Cham Island,6653074
8846685,Bai Huong Cu Lao Cham Homestay,15.95493,108.52157,Cham Island,6653074
16754856,Chàm Homestay,15.956862,108.50708,Cham Island,6653074
9781154,Hoan Hy Homestay,15.95493,108.52157,Cham Island,6653074
14937048,Trường Kép Homestay,15.957693,108.507126,Cham Island,6653074
15073805,Homestay Thu Trang,15.957693,108.507126,Cham Island,6653074
23068765,Luu Ly Homestay Hoi An,15.957259,108.5071,Cham Island,6653074
21093784,Zannier Hotels Bãi San Hô,13.551465,109.2766,Thị trấn Sông Cầu,2098681
14141373,Quê Tôi Village,13.466545,109.22851,Thị trấn Sông Cầu,2098681
10752208,Life's A Beach Backpackers,13.661072,109.230385,Bai Rang,12049455
12674136,Timothe Beach Bungalow,13.506418,109.288925,Thị trấn Sông Cầu,2098681
25182747,Timothe Beach Apartments,13.520696,109.29653,Thị trấn Sông Cầu,2098681
13942654,Ocean Beach Hostel,13.506884,109.28894,Thị trấn Sông Cầu,2098681
21217725,Hoa Loi Resort,13.532782,109.27894,Thị trấn Sông Cầu,2098681
19466394,Lucky Spot Beach Bungalow,13.508825,109.29064,Thị trấn Sông Cầu,2098681
23342480,Khách Sạn Rubeach,13.653973,109.22889,Thị trấn Sông Cầu,2098681
21280599,Khu du lịch biển Sông Cầu,13.572244,109.2874,Thị trấn Sông Cầu,2098681
17612904,Homestay Chu's Village,13.671539,109.22919,Thị trấn Sông Cầu,2098681
19683207,Nhat Tu Son Resort,13.426755,109.22815,Thị trấn Sông Cầu,2098681
23524046,Hoa An Hotel,,,Thị trấn Sông Cầu,2098681
17609282,Cat Homestay,13.646005,109.22379,Thị trấn Sông Cầu,2098681
15612521,Anlisam Homestay,13.08823,109.31707,Thị trấn Sông Cầu,2098681
21397409,Biệt Thự Gành Đỏ,13.376214,109.24431,Thị trấn Sông Cầu,2098681
13231025,Lan Rung Resort & Spa - Phuoc Hai Beach,10.399444,107.27265,Phước Hải,3923923
12999448,Oceanami Villas & Beach Club,10.386768,107.25905,Phước Hải,3923923
13284044,Oceanward Hotels & Resorts,10.38085,107.25007,Phước Hải,3923923
3229392,Biệt Thự Sao Mai,10.41295,107.21932,Phước Hải,3923923
1478118,Khu nghỉ dưỡng & Spa Bãi biển Tropicana,10.406532,107.27792,Phước Hải,3923923
3947026,Minh Đạm Hotel,10.397716,107.270096,Phước Hải,3923923
23429502,CocoPalm Villa near Beach - Palm Room,10.442879,107.291336,Phước Hải,3923923
24006369,Oceanami Villas And Beach Club,10.386767,107.25905,Phước Hải,3923923
17976412,Oceanami Villas & Beach Club,10.387279,107.25957,Phước Hải,3923923
25174477,Trân Châu Beach & Resort,10.430215,107.220604,Phước Hải,3923923
21294273,Villa Samui B11-05,,,Phước Hải,3923923
21510861,An Nhien Hotel Apartment - Oceanami Long Hai,10.407091,107.27799,Phước Hải,3923923
21367102,CocoPalm Villa near Beach 2 - Apple Room,10.42743,107.29373,Phước Hải,3923923
21513081,7S Hotel Ocean Nami Vung Tau,,,Phước Hải,3923923
23217368,Oceanami Villas & Beach Club Long Hai by Conifer,10.388312,107.260574,Phước Hải,3923923
15138810,Bien Xanh Guest House,10.37716,107.11731,Phước Hải,3923923
21503818,SOJO Hotel Nam Dinh,20.428698,106.17407,Nam Dinh,8366461
17328578,Khách Sạn Nam Cường Nam Định,20.433348,106.167244,Nam Dinh,8366461
8299364,Khách sạn Lakeside 2,20.436516,106.15785,Nam Dinh,8366461
6834487,Luxury Hotel Nam Dinh,20.441591,106.1906,Nam Dinh,8366461
8685902,Khách sạn Lakeside 1,20.43002,106.18736,Nam Dinh,8366461
8299322,Khách sạn Vị Hoàng,20.43214,106.18028,Nam Dinh,8366461
21363651,The Wiltons Hotel,20.438595,106.15941,Nam Dinh,8366461
19784198,Nhà Nghỉ Trà My,20.423182,106.1512,Nam Dinh,8366461
17497455,An Khang Hotel,20.410837,106.16455,Nam Dinh,8366461
20813556,Khách sạn Malisa,20.435513,106.15602,Nam Dinh,8366461
19783967,Poland Hotel,20.424152,106.15771,Nam Dinh,8366461
7182005,Khách sạn Du lịch Công Đoàn Nam Định,20.42953,106.18196,Nam Dinh,8366461
6922042,Binh Tan Hotel,20.448746,106.17389,Nam Dinh,8366461
13423927,Nha Nghi Hoang Chien,20.44025,106.10468,Nam Dinh,8366461
15016168,Legacy Yen Tu - MGallery,21.137636,106.724396,Uong Bi,12616698
17521590,Yen Tu Village,21.09911,106.75388,Uong Bi,12616698
17499464,Khach San Trung Lien,21.03521,106.75966,Uong Bi,12616698
15049540,Minh Anh Hotel,21.03477,106.7587,Uong Bi,12616698
15237521,Thanh Lich Hotel,21.03659,106.78358,Uong Bi,12616698
19683028,Đức Phú Hotel,21.03983,106.7542,Uong Bi,12616698
18189420,Duc Phuc,21.03551,106.74041,Uong Bi,12616698
12957581,Nha Nghi Ngoc Yen,21.03477,106.78707,Uong Bi,12616698
12619749,Hotel Sentosa,21.03405,106.76622,Uong Bi,12616698
14046046,Sky Hotel,21.03434,106.77453,Uong Bi,12616698
19825278,Hotel Luffy,21.03506,106.76514,Uong Bi,12616698
13986635,Thu Ha Hotel,21.03458,106.76512,Uong Bi,12616698
12912843,Yen Thanh Hotel,21.034052,106.75693,Uong Bi,12616698
19778552,Ngoc Hai Hotel,,,Uong Bi,12616698
12134170,Nhà Nghỉ Bình Nga,21.59847,104.50809,Nghĩa Lộ,809808
19682599,Dragonfly Hotel,21.614994,104.50061,Nghĩa Lộ,809808
17395567,Khách Sạn Miền Tây,21.601748,104.50779,Nghĩa Lộ,809808
12636145,Nhà nghỉ Phương Thảo,21.594456,104.52055,Nghĩa Lộ,809808
8139336,Khách sạn Nghĩa Lộ,21.5931,104.51661,Nghĩa Lộ,809808
2279498,Muong Lo Hotel,21.5931,104.51661,Nghĩa Lộ,809808
10793635,Trung Thanh Hotel,21.5931,104.51661,Nghĩa Lộ,809808
21420074,Nha Nghi Dung Tai,21.592655,104.501686,Nghĩa Lộ,809808
22295951,Chuồn Chuồn Nghĩa Lộ,21.612211,104.50391,Nghĩa Lộ,809808
15189877,Nha Nghi Hoa Yen 2,21.601974,104.510086,Nghĩa Lộ,809808
23181653,Chuồn Chuồn Nghĩa Lộ,21.614994,104.50061,Nghĩa Lộ,809808
14779306,Hotel 999,21.610815,104.50077,Nghĩa Lộ,809808
21165288,Sen Hotel,21.601736,104.50484,Nghĩa Lộ,809808
23523555,Suoi Doi II Motel,,,Nghĩa Lộ,809808
5784629,Amanoi,11.708693,109.19887,Vinh Hai,12622782
12727042,Anh Thi Guesthouse,11.723918,109.195366,Vinh Hai,12622782
17458209,Casadimare hotel,11.74407,109.21199,Vinh Hai,12622782
15517992,Flower Sky Hotel,11.59289,108.95845,Vinh Hai,12622782
15051417,Nhà Trọ Hoàng Sáng,,,Vinh Hai,12622782
17415016,Casa Maya Hotel,11.771836,109.209236,Vinh Hai,12622782
15518003,Truong Thinh Hotel,,,Vinh Hai,12622782
17627739,De Loka,11.719871,109.19588,Vinh Hai,12622782
21382052,Phan Rang Kite Center,11.605546,109.146454,Vinh Hai,12622782
17531729,Chau Gia Hotel,11.722359,109.19579,Vinh Hai,12622782
17641973,MoTel Thanh Huong,11.719483,109.19546,Vinh Hai,12622782
15592686,Khách Sạn Mộng An,11.72545,109.19331,Vinh Hai,12622782
20879057,Thapthap Homestay,11.72193,109.19652,Vinh Hai,12622782
23618680,Minh Chau Beach Hotel,,,Vinh Hai,12622782
15512768,Ba Be Lakeside Bungalow,22.398758,105.61169,Nam Mau,6582231
11004882,Nhà Nghỉ Minh Quang,22.393253,105.62996,Nam Mau,6582231
14132165,Nhà Nghỉ Sơn Lâm,22.40196,105.61852,Nam Mau,6582231
14006578,Nam Pe Homestay,22.38964,105.63525,Nam Mau,6582231
12442242,Nhà Nghỉ Hồ Ba Bể - Huỳnh Hà Homestay,22.388474,105.63808,Nam Mau,6582231
19742462,Ba Bể Green Homestay,22.388494,105.63687,Nam Mau,6582231
17569448,Nhà Nghỉ Hồ Ba Bể Trần Thực Homestay,22.38523,105.64131,Nam Mau,6582231
17701979,Minh Quyen Homestay,22.4371,105.62809,Nam Mau,6582231
20145273,Nhà Nghỉ Việt Hùng Hồ Ba Bể,22.397175,105.616325,Nam Mau,6582231
15768489,Nha Nghi Dat Diem,22.40888,105.622734,Nam Mau,6582231
20125619,Nhà Nghỉ Việt Trần,22.397175,105.616325,Nam Mau,6582231
15208379,Nha Nghi Hong Vinh,22.4173,105.63416,Nam Mau,6582231
23150004,Nha nghi Xuan Truong,,,Nam Mau,6582231
23324024,Bac Can,22.411966,105.613396,Nam Mau,6582231
17697012,Nhanghingoctrinh,22.388027,105.63894,Nam Mau,6582231
20172300,Ly Son Pearl Island Hotel & Resort,,,Ly Son,12934290
20147192,Nha Nghi Thanh Loi Ly Son,,,Ly Son,12934290
21367187,Khach San Trang Thu,,,Ly Son,12934290
15592026,Nhu Y Motel,15.380341,109.097336,Ly Son,12934290
18378227,Bep's house,15.384078,109.09607,Ly Son,12934290
15224949,Nhà nghỉ Sao Mai,15.380341,109.097336,Ly Son,12934290
8792134,Khách Sạn Golf Phu My,10.599792,107.05425,Phú Mỹ,3389576
7019131,Lotus Resort,10.591792,107.06296,Phú Mỹ,3389576
10432458,HangFrank Condo I,10.49799,107.16553,Phú Mỹ,3389576
2216572,Lesco Resort,10.580986,107.06218,Phú Mỹ,3389576
17558370,Brighton Boutique Hotel,10.589663,107.05702,Phú Mỹ,3389576
24777272,Minh Hai Resort,10.62885,107.04213,Phú Mỹ,3389576
17601452,Kim Nghi Hotel,10.35714,107.07854,Phú Mỹ,3389576
15239793,Daeho Hotel,10.57841,107.05475,Phú Mỹ,3389576
21139279,Capella Hotel,,,Phú Mỹ,3389576
21222229,Quế Anh Hotel,10.599242,107.0537,Phú Mỹ,3389576
20091120,Phu My Resort,10.571551,107.05624,Phú Mỹ,3389576
10422152,Thai Phong Hotel,10.59253,107.05476,Phú Mỹ,3389576
8696552,Son Thuy Hotel,10.49031,107.17278,Phú Mỹ,3389576
15592975,Meliá Vinpearl Phu Ly,20.543646,105.91702,Phu Ly,13440854
12657558,Khách sạn Mường Thanh Luxury Hà Nam,20.541447,105.91237,Phu Ly,13440854
24083802,Khách Sạn Hoa Đông,20.54073,105.897804,Phu Ly,13440854
17515321,Khách sạn Tiến Lộc Palace,20.527363,105.91476,Phu Ly,13440854
23447796,Thanh Dat Hotel Phu Ly,20.539028,105.94422,Phu Ly,13440854
20861775,Khach san Anh Dao,20.544205,105.902824,Phu Ly,13440854
17161140,Khách sạn Laga,20.542652,105.9129,Phu Ly,13440854
24979339,Masse'na Hotel & Apartment,20.536434,105.91565,Phu Ly,13440854
20804486,Binh Minh Hotel,20.644524,105.9387,Phu Ly,13440854
23524892,KHÁCH SẠN VHL,,,Phu Ly,13440854
21149791,Khach San New Hotel,,,Phu Ly,13440854
15284370,Inco 515.9 Hotel,20.5392,105.91246,Phu Ly,13440854
23354268,Nha Nghi Hong Phuc,,,Phu Ly,13440854
13742920,Hapyson Hotel,10.933273,107.25739,Long Khánh,2062761
12974756,Motel Hoang Gia,10.92716,107.25025,Long Khánh,2062761
20298548,Spring Garden Hotel,10.918876,107.25909,Long Khánh,2062761
19710166,Quốc Thanh Hotel,10.931114,107.24515,Long Khánh,2062761
20954400,The Sky Hotel,10.944702,107.14093,Long Khánh,2062761
17696181,Homestay Kim Ngân,10.92044,107.24619,Long Khánh,2062761
20063782,Khach San Thai Lan,10.922351,107.24022,Long Khánh,2062761
17552751,Hotel Minh Tam,10.941918,107.20737,Long Khánh,2062761
15338291,Phuong Vy Hostel - Long Khanh,10.96484,107.26173,Long Khánh,2062761
23258050,Thao Thien Garden,10.964259,107.23705,Long Khánh,2062761
15518051,616 Hotel,10.93808,107.23974,Long Khánh,2062761
21373541,Apartment Trong Nhan,10.918755,107.20163,Long Khánh,2062761
21373067,Hotel Nha Nghi Anh Vu,10.933345,107.253586,Long Khánh,2062761
15132512,Pu Luông Eco Garden,20.46826,105.12078,Ba Thuoc,14794534
24977970,Pu Luong May Home & Cafe,20.483326,105.114204,Ba Thuoc,14794534
15055206,Pu Luong Holiday,20.46417,105.22206,Ba Thuoc,14794534
14794421,Pù Luông Hostel,20.352886,105.213684,Ba Thuoc,14794534
20316206,Homestay Thơ Hà,20.467691,105.12168,Ba Thuoc,14794534
15879273,Pu Luong Camping,20.466528,105.17268,Ba Thuoc,14794534
23293263,Pu Luong Ecolodge,20.365335,105.2663,Ba Thuoc,14794534
19438751,Pù Luông Jungle King Homestay,20.449713,105.231186,Ba Thuoc,14794534
23674542,Ebino Puluong Resort,20.434805,105.13759,Ba Thuoc,14794534
25192405,Central Hills Pu Luong Resort,20.466625,105.122665,Ba Thuoc,14794534
15879314,Hoanh Homestay,19.80652,105.77401,Ba Thuoc,14794534
20289256,Pu Luong Discovery,20.466528,105.17268,Ba Thuoc,14794534
17596576,Pu Luong Homestay Nguyen Lan,19.73651,105.89557,Ba Thuoc,14794534
16646371,Pu Luong Mountain View Homestay,,,Ba Thuoc,14794534
25211754,Puluong Bocbandi Retreat,20.45738,105.13579,Ba Thuoc,14794534
23848924,Bliss Hội An Beach Resort & Wellness,15.778679,108.42961,Binh Minh,15295685
17389572,OYO 101 Saigon Hotel,10.771478,106.69831,Binh Minh,15295685
23430124,K's Homestay,,,Binh Minh,15295685
23092422,KAY'S HOME-Vinhomes Luxury Apartment,,,Binh Minh,15295685
21345330,Khach San - Nha Nghi Ngoc Hoa,15.773773,108.42911,Binh Minh,15295685
23264804,Nha Hang Khach San Huu Nghi III,,,Binh Minh,15295685
23325709,Khách sạn Nguyễn Anh,,,Binh Minh,15295685
23224649,Khach san Minh Chinh Hung,,,Binh Minh,15295685
20055860,Nam Hoi An Guesthouse,15.766377,108.43057,Binh Minh,15295685
21376415,Khach San Uyen Nhi,,,Binh Minh,15295685
20347072,SPOT ON 881 Hoang Bach 3,,,Binh Minh,15295685
23360368,Romanee Home - Rivergate Quan 4 - cach Quan 1 200m,,,Binh Minh,15295685
13442656,Sunny Field Eco Stilt House,11.429024,107.437546,Tan Phu,12787208
12711867,Forest Side Homestay,11.422656,107.43099,Tan Phu,12787208
8431264,Forest Floor Lodge,11.430477,107.4244,Tan Phu,12787208
14163176,Gibbon Singing Home Stay,11.424903,107.4344,Tan Phu,12787208
7288945,Khu nghỉ dưỡng công viên Suối Mơ,11.2,107.43333,Tan Phu,12787208
15146353,Nui Tuong Villagestay,,,Tan Phu,12787208
19843007,Nhà Nghỉ Đồi Xanh,11.366979,107.392166,Tan Phu,12787208
23430469,Thoi Ta Tre 52 Homestay,,,Tan Phu,12787208
23276444,Nam Du Eco Lodge,11.419015,107.46127,Tan Phu,12787208
16835374,Nhà Nghỉ Cầu Hiền,11.265724,107.43055,Tan Phu,12787208
18206498,Khach San Hoang Nhat Minh,11.27861,107.46289,Tan Phu,12787208
17658908,La Hermosa Casa,11.27028,107.51142,Tan Phu,12787208
25012335,Pérolas Villas Resort,10.71531,107.9443,Tan Thanh,15616539
24976488,Hola Beach - Beach Club & Eco Glamping Resort,10.707898,107.9587,Tan Thanh,15616539
20804963,Starlight Villa Beach Resort & Spa,10.730068,108.0072,Tan Thanh,15616539
25151190,Kega Lighthouse Resort,10.728469,108.00627,Tan Thanh,15616539
21303124,Lala Chill Homestay,10.70396,107.986244,Tan Thanh,15616539
17649763,Tuyet Su Hotel,10.65536,107.77192,Tan Thanh,15616539
23281913,Kega Huongsu,10.728469,108.00627,Tan Thanh,15616539
17573527,Khach San Phi Hung,,,Tan Thanh,15616539
24978938,Perolas Villas,10.710577,107.94856,Tan Thanh,15616539
20709508,Starlight Villa Beach Resort & Spa,,,Tan Thanh,15616539
16706641,Lu Glamping - Beach Bar & Camping,10.70625,107.98527,Tan Thanh,15616539
17510848,Daeho Hotel,10.70693,107.84324,Tan Thanh,15616539
23404638,Nox Hostel,,,Tan Thanh,15616539
